tweet_id,author,text,user_id,profile_text,hashtags
1514951126600269825,SeiMucker,"@GaulandAlexAfD @AfD_Muenster @RichardMol_ @AlternativeNRW @Wagner_AfD_MdL @jafuernrw @Alice_Weidel @Muenstermann999 @Holger_Lucius @kramer_heinz @MR1200rt @Vincentz_AfD @ChristianBlex @KayGottschalk1 @AfD @twittschler Und wohlgemerkt in Rot-Grünen ach so Liberalen #Münster Wo die #AfD nun wirklich es schwer hat! Deshalb gibts am 15.Mai zur #Landtagswahl #NRW #ltwnrw ein besonders dickes blaues Kreuz von mir, als Danke das es Euch gibt!

Wir schaffen das!
Nur Gemeinsam Sind Wir Stark",2966383175,"Alt DDR. Sozial u. humanistisch, aber nicht Links. Ökologisch, aber nicht Grün! Ich liebe meine Heimat u. Kultur - aber nicht Rechts! (*Kann Satire enthalten)","[{'indices': [266, 274], 'text': 'Münster'}, {'indices': [282, 286], 'text': 'AfD'}, {'indices': [343, 356], 'text': 'Landtagswahl'}, {'indices': [357, 361], 'text': 'NRW'}, {'indices': [362, 369], 'text': 'ltwnrw'}]"
1498923844945551361,OstseeeSegler,@JoachimStamp @TwitterDE Mein Wertegerüst sind die Grundrechte. Welches ist Ihres? Ich muss mich jeden Tag erneut zwingen nicht aus der FDP auszutreten. Es fällt nur immer schwerer,182096469,"Segelfanatiker, freiheitsliebend, Liberaler 🟡 politischer Mensch",
1492689907038531584,sozialistenbub,"50 Millionen für etwas, was exakt null Mehrwert für die Gesellschaft hat. Schwarz-gelb setzt die richtigen Prioritäten 🤡🤡",1237782059621498886,20 | he/him | Sozialdemokrat❤️🇪🇺,
1496389003121201155,geitling,"Interessantes Format. Cooles Angebot der Konrad Adenauer Stiftung. Auch für Nicht-CDU-Jünger....🙃
https://t.co/F4iO17Y2HA",94890881,"Optimisten erkennt man an ihren  Themen: Energiewende, Steuergerechtigkeit, faire Wirtschaftsordnung, europäische Zusammenarbeit und..... der HSV!",
1497589949922697223,linkeessen,"DIE LINKE. Essen positioniert sich!

Putins Angriffskrieg auf die #Ukraine ist und bleibt ein erschütternder Bruch des Völkerrechts. 

Unsere Solidarität gilt den Leidtragenden, auf deren Rücken dieser Krieg ausgetragen wird. 

Wir sagen „Ja” zum Frieden!

#DieWaffenNieder https://t.co/lZLZB052vw",761591129687064576,"DIE LINKE. Essen - 100% frei von Unternehmensspenden - demokratische Sozialist*innen - wöchentliches Treffen donnerstags, 19 Uhr","[{'indices': [66, 74], 'text': 'Ukraine'}, {'indices': [257, 273], 'text': 'DieWaffenNieder'}]"
1493160189763231746,MAGS_NRW,"Der nordrhein-westfälische #Ausbildungsmarkt zeigt nach zwei pandemiegeprägten Jahren erste Anzeichen der Erholung:  Insgesamt schlossen landesweit 107.265 junge Menschen einen neuen #Ausbildungsvertrag ab. 
https://t.co/KG4fbJecFi #Laumann #nrw https://t.co/Idd7eyzNRP",818771579261882368,"Hier twittert das Team der Pressestelle des Ministeriums für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen","[{'indices': [27, 44], 'text': 'Ausbildungsmarkt'}, {'indices': [183, 202], 'text': 'Ausbildungsvertrag'}, {'indices': [232, 240], 'text': 'Laumann'}, {'indices': [241, 245], 'text': 'nrw'}]"
1498263516695994376,preu_chris,"Biden, Scholz oder Putin - Hauptsache Diktatoren, wenn es nach der NRW Linksjugend geht. Immerhin (!) schaffen sie es den Abzug Russlands zu fordern.",156404652,Es schuf Prometheus jede Kunst den Sterblichen; Sozialdemokrat; Rechtsanwalt; Berliner;  🇺🇦🇮🇱🇪🇺🇩🇪,
1493629324850876417,falanouc,@ju_khatib Deine Verteidigung geht rein ad hominem? Dann hast Du wohl sonst keine Argumente.,25152417,"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",
1518492084549922817,png85,"@oida_grantler @Hans31995447 Der Muezzinruf ist verfassungsfeindlich. Wüst sollte sich darüber im Klaren sein, dass jedes Gebiet wo man ihn hören kann als islamisch besetzt und beherrscht gilt. Klar kann man das insbesondere von NRW mittlerweile sagen, aber zusätzlich fördern sollte man es sicher nicht.",4222980892,"conservatism is when something triggers the liberals. 
owning the liberals is more of an art form than a science.
no step on 🐍!",
1491687035593269249,Niklas1120o,@Wahlrecht_de Wer ne linke Regierung in NRW will muss die linke wählen,1103059101192462336,"Links-Grün versiffter Gutmensch 🙃
21/
Antifaschist aus Anstand/

Interessiert an Sport, Politik und Feminismus/

#noafd",
1525749287275175937,CarmenWegge,Heute gilts! Für uns im Bund ist heute sehr wichtig wie die Wahl ausgeht. Meine klare Empfehlung: @spdde wählen und NRW endlich wieder rot machen. #nrwwahl2022,1086174715239116800,"MdB, Juristin, PLerin, Slammerin | Kämpft als Innen- & Rechtspolitikerin für Gleichstellung, Grundrechte, Datenschutz, gegen Rechts & für #legalizeit","[{'indices': [147, 159], 'text': 'nrwwahl2022'}]"
1488472020673343490,Lukas_tl2023,"@MarcusPretzell Die FDP ist eine Partei notorischer Besserwisser, die lieber ihre Seele verkaufen würde, als sich selber Fehler einzugestehen. Und genau deswegen werden die 5-7% auch zu Union laufen und nicht zur FDP",1487494778547806211,"Ehemaliges JuLis-Mitglied. 
Schon immer CDU-Wähler.
Mehr konservativ als liberal.",
1517232248868814849,AlexanderHeppe,"1. Minderjährige ausforschen
2. dabei erwischt werden
3. ""der studentische Mitarbeiter war's""

Die SPD in #NRW im #Wahlkampf- Panikmodus? Familienmitglieder, minderjährig dazu, ausspionieren?  Euer Ernst?

@HendrikWuest muss viel richtig machen, wenn Herausforderer so agieren!",544929848,"(noch) Bürgermeister der Mitte, praktizierender Nordhesse, Europäer, Jurist, Vielleser, Optimist, @c_netz, @CDU, @klimaunion @CDA_Bund hier privat🇪🇺🇩🇪🇮🇱","[{'indices': [106, 110], 'text': 'NRW'}, {'indices': [114, 124], 'text': 'Wahlkampf'}]"
1525087485507817473,FridayForFuture,"REALITÄT   vs.   WAHLKAMPF

#NRWgenugVerWÜSTet https://t.co/73sHB6EJ6i",1072187272815149057,"#FridaysForFuture ist Teil der globalen Klimagerechtigkeitsbewegung & kämpft für die Einhaltung der 1,5-Grad-Grenze. Schließt euch uns auf unserer Website an!","[{'indices': [28, 46], 'text': 'NRWgenugVerWÜSTet'}]"
1525554253972090882,L_Bednarz,"Falls es morgen für die SPD in NRW richtig schlecht läuft, dürfte es eine realistische Chance geben, dass Deutschland statt einer Art Attrappe eine wirkliche Verteidigungsministerin bekommt, die dieses wichtige Amt passioniert ausfüllt. #Högl #StrackZimmermann",97637861,"Liberal-konservative Publizistin, Veröffentlichungen in d. ZEIT, im SPIEGEL, der NZZ,  FAS, FAZ-Einspruch, dem Tagesspiegel, den „Blättern“. Privater Account.","[{'indices': [237, 242], 'text': 'Högl'}, {'indices': [243, 260], 'text': 'StrackZimmermann'}]"
1525398864534163457,CologneIsabel,"Kölner, geht morgen zur Wahl!! Und wer bis jetzt immer noch nicht von der #AfD überzeugt ist: Setzt Euch in die Linie18 nach Holweide, Bus nach Bickendorf oder macht einen schicken Spaziergang durch Kalk.
#nrwwahl2022 
#nurnochAfD 
#Deutschlandabernormal",1210986424352178176,"Heimattreu,FDGO🇩🇪. Stolz,deutsch, national,frei. Nie wieder Sozialismus: Weder braun, rot, noch bunt! 💙💙#Remigration
#Deutschlandabernormal
#UnserLandzuerst","[{'indices': [74, 78], 'text': 'AfD'}, {'indices': [205, 217], 'text': 'nrwwahl2022'}, {'indices': [219, 230], 'text': 'nurnochAfD'}, {'indices': [232, 254], 'text': 'Deutschlandabernormal'}]"
1520461468197658631,Claro17020026,@ju_khatib Wollte Herr Harbeck nicht 4000 Kinder -Minderjährige nach Europa bringen/retten? https://t.co/wunlpLhX8k,1357633482374152194,Nur die Gerechtigkeit führt zu Demokratie und Freiheit aller Menschen,
1494985867819196419,timo_grunden,"@ThomasKutschaty und die @nrwspd für #NRW

30 Mrd für die Arbeit von morgen.
100.000 neue Wohnungen für Familien 
1000 Talentschulen für mehr Bildungsgerechtigkeit 
1000 sanierte Wohnviertel für mehr Klimaschutz 
0 Euro Kita-Gebühren 
Freier ÖPNV für Kinder

#DasMorgenGewinnen",972084834570063872,"Politikwissenschaftler & Sozialdemokrat, Fellow der NRW School of Governance, Dr. rer. pol.","[{'indices': [37, 41], 'text': 'NRW'}, {'indices': [259, 277], 'text': 'DasMorgenGewinnen'}]"
1521050257861361664,forCologne,"Mit euch zusammen wollen wir verhindern, dass die AfD NRW in den Landtag einzieht. Dafür stellen wir für euch Material zur Verfügung. 

#fckafd #ltw2022 #niemandwähltdieafd #unterfünfprozent #widerspruch #ltwnrw2022 #afd #nrw #nrwwahl2022 #ltnrw #köln

https://t.co/IuSyYkJMD8 https://t.co/TGGr4JOet9",1696370353,"Kein Veedel für Rassismus ⎜ #KVfR

Gemeinsam für Solidarität und gegen Rassismus!","[{'indices': [136, 143], 'text': 'fckafd'}, {'indices': [144, 152], 'text': 'ltw2022'}, {'indices': [153, 172], 'text': 'niemandwähltdieafd'}, {'indices': [173, 190], 'text': 'unterfünfprozent'}, {'indices': [191, 203], 'text': 'widerspruch'}, {'indices': [204, 215], 'text': 'ltwnrw2022'}, {'indices': [216, 220], 'text': 'afd'}, {'indices': [221, 225], 'text': 'nrw'}, {'indices': [226, 238], 'text': 'nrwwahl2022'}, {'indices': [239, 245], 'text': 'ltnrw'}, {'indices': [246, 251], 'text': 'köln'}]"
1490717209370451974,j_koestering,@ju_khatib Haste schon das Studio gebucht? 😉😅,719557153187618816,Stv. Landessprecher @DieLinkeNRW || Sprecher @linke_oberberg || Mitglied im Kreistag Oberberg & Rat Nümbrecht #antifa #LeaveNoOneBehind #nurmitLinks #meinVfL,
1489318646040125452,polit_pro,"🇩🇪 NORDRHEIN-WESTFALEN | Sonntagsfrage INSA

SPD: 28% (-5)
CDU: 26% (+6)
Bündnis 90/Die Grünen: 14% (+1)
FDP: 12% (-3)
AfD: 8% 
Die Linke: 4% 

Koalitionen &amp; Verlauf:
➡️ https://t.co/Xux57ecDhy

#ltwnw #ltwnw22 https://t.co/TGWjScsEka",1051433719565824001,"🚀 Täglich aktuelle Community Umfragen
🇩🇪 🇦🇹 Umfragewerte zur Bundestagswahl, Landtagswahlen & Österreich
💡 Wahlumfragen und Sonntagsfragen","[{'indices': [199, 205], 'text': 'ltwnw'}, {'indices': [206, 214], 'text': 'ltwnw22'}]"
1496198052981452811,jankele_,@ju_khatib Same. Menschen mit Waffen sind dumm. Punkt.,1302971874725552128,"Soziologie, Soziale Arbeit und antimaskulinistische Rants. 
Sigmund W. Marx Zitate bis ihr kotzt und außerhalb von jedem Kontext.",
1496577149247102984,julisnrw,"Wohneigentum für so viele Menschen wie möglich: wie kriegen wir das hin? Indem wir staatlichen Hürden abbauen, die verhindern, dass insbesondere junge Menschen und Familien Eigentum erwerben.
#wirmachenzukunft #julisnrw #ltw22  #fdpnrw #vonhierausweiter #upgrade #nrw #upgrade https://t.co/PhyeN1JhlJ",20931329,Die liberale Jugendorganisation in Nordrhein-Westfalen 📣🗽💭 Es twittern @anna_p_neumann & @leoliberalismus,"[{'indices': [192, 209], 'text': 'wirmachenzukunft'}, {'indices': [210, 219], 'text': 'julisnrw'}, {'indices': [220, 226], 'text': 'ltw22'}, {'indices': [228, 235], 'text': 'fdpnrw'}, {'indices': [236, 253], 'text': 'vonhierausweiter'}, {'indices': [254, 262], 'text': 'upgrade'}, {'indices': [263, 267], 'text': 'nrw'}, {'indices': [268, 276], 'text': 'upgrade'}]"
1493583271644516356,Boy11Sun,"@ju_khatib So stell ich mir die Zielgruppe solcher Medien vor. 
Rassistisch, intolerant, hasserfüllt, unsicher, angsterfüllt, ungebildet und asozial.",1482475370888716289,"Humanist | Feminist | Antifascist | Alevi ރ | Student, Business Law (LL.B) ⚖ / Vienna University of Economics and Business • #SaveRojava #JinJiyanAzadî",
1488384953331204098,EUSchwerbehind1,FDP im NRW-Landtag für Abschaffung von 2G im Einzelhandel / #Behinderung #Inklusion #Deutschland #Hilfe #News #Berlin #Newsroom #FDP #Landtag #2G #Einzelhandel https://t.co/LhO3OMXRF2 https://t.co/9rNulfhQpx,888399491023466497,"Nachrichtenmagazin EU-Schwerbehinderung

Das Online-Nachrichtenmagazin.
Politik, Soziales, Behinderung, Rente
und vieles mehr .... Kritisch, sachlich und offen","[{'indices': [60, 72], 'text': 'Behinderung'}, {'indices': [73, 83], 'text': 'Inklusion'}, {'indices': [84, 96], 'text': 'Deutschland'}, {'indices': [97, 103], 'text': 'Hilfe'}, {'indices': [104, 109], 'text': 'News'}, {'indices': [110, 117], 'text': 'Berlin'}, {'indices': [118, 127], 'text': 'Newsroom'}, {'indices': [128, 132], 'text': 'FDP'}, {'indices': [133, 141], 'text': 'Landtag'}, {'indices': [142, 145], 'text': '2G'}, {'indices': [146, 159], 'text': 'Einzelhandel'}]"
1492635167646752773,otzenpunk,"@pets4cats @mondschaf23 In NRW beginnt der Wahlkampf, und Karnevalsvereine dort haben *richtig* viele Mitglieder und Sympathisanten. Schwarz-gelb macht da das, was ""Konservative"" immer Linken gerne vorwerfen: Auf Kosten der Steuerzahler Wahlgeschenke verteilen. That's it. https://t.co/J6g0H0ihrp",3092139717,"Linksliberaler Anarchodemokrat. @AltonaerFC1893. #HamburgIndependence. 💉💉💉 

Fsck you!",
1495546771753377793,PeterNo35237444,"@Thomas_Wuest @ConStelz @AnneWillTalk Schön, dass Frau #Wagenknecht die irre #Pentagon #Propaganda von Frau Stelzenmüller und den anderen Kriegstreibern zurechtrückt",1285315071778979840,"Haltung, Grundrechte, selber denken ohne Maskerade
Klimaschützer, Antirassist","[{'indices': [55, 67], 'text': 'Wagenknecht'}, {'indices': [77, 86], 'text': 'Pentagon'}, {'indices': [87, 98], 'text': 'Propaganda'}]"
1498975951966846977,StefanGollnick,"@JoachimStamp @TwitterDE So ein Blödsinn,Herr Stamp. Natürlich sind das nach 2 Jahren die wichtigen Themen! Glauben Sie,dass Sie so davonkommen und sich aus der Verantwortung stehlen? Wollen Sie dann  bei der Energieversorgungskrise die Maßnahmen aufrechthalten? FDP hat als Freiheitspartei versagt!",616365386,"Dipl.-Ing., Ex-SPD (fast 36J)+Ratsmitglied,  mündiger Bürger, sozial-liberal,",
1493476521914294274,HerbertvonPfalz,"@MarcusPretzell @christophploss @ManuelaSchwesig Ja.
Scheinbar vergisst Frau Schwesig das man auch durch Handlungen Aussagen trifft.",1145940756223471616,Alle meine Tweets sind nicht dafür geeignet oder gedacht den Nationalsozialismus zu verherrlichen oder zu relativieren.,
1506326892579893256,Conralexx,"@MonaNeubaur Finde ich sehr gut, fangen wir gleich an!

Mythos 1: ein #SUV ist umweltschädlicher als ein VW-Bulli.
Mythos 2: Wohnungsneubau führt zu höheren Mieten.
Mythos 3: Es gibt guten und schlechten #Antisemitismus
Mythos 4: #Sozialismus bedeutet #Klimaschutz 

#Verschwoerungsmythen",1177491522612121605,"* Arzt und Hochschullehrer *

* Antifaschist ohne Antifa *

* CDU *

* Jeder Extremist ist Mist *

#hufeisen","[{'indices': [70, 74], 'text': 'SUV'}, {'indices': [204, 219], 'text': 'Antisemitismus'}, {'indices': [230, 242], 'text': 'Sozialismus'}, {'indices': [252, 264], 'text': 'Klimaschutz'}, {'indices': [267, 288], 'text': 'Verschwoerungsmythen'}]"
1512112737244962833,parteiklima,"Ein weiterer sehr guter Antrag für mehr Sicherheit im Straßenverkehr,für weniger Tote und Verletzte, für EINEN Beitrag dazu,nämlich Tempo 30, scheitert an der Irrationalität (oder der Treue zum Kooperationspartner CDU?) der #Gruenen Vielleicht lernen bei der #ltwnrw22
#abgelehnt https://t.co/X6qbYXYLNP",1328038683459670016,"Die PARTEI–Klima–Fraktion im Rat des Landeshauptdorfs Düsselstadt feat. @OB_Mique_Mirus, @EastFrisian & @Erschneckend; powered by @Die_PARTEI_D & @KlimalisteD","[{'indices': [224, 232], 'text': 'Gruenen'}, {'indices': [259, 268], 'text': 'ltwnrw22'}, {'indices': [269, 279], 'text': 'abgelehnt'}]"
1490748078995001349,boerne_ludwig,"@ju_khatib Hättest du auch nur 100 Dollar damals angelegt, hättest du ein Vielfaches von Elon Musk. Dein konstruiertes Beispiel ist also ziemlich dämlich. 

Übrigens, steht es dir frei, ein Unternehmen zu gründen oder gleich Dutzende, so wie Musk.",48349688,"Klimawandler. Atomkraftbefürworter. Links- und Rechtsextremsportler. Kampfradaktivist. Turbokapitalist. Liberalismus, Liberalismus über alles.",
1489679690692497415,AlexFrankfurt6,@ThomasKutschaty Viel Glück dir. NRW braucht eine Starke SPD. Gib alles damit es den Menschen in NRW besser geht und ein neuer Umbruch realisiert wird. Viel Glück aus Hessen.,1442919911404326912,"SPD, bin sehr direkt, Pro Klima/EE, Migration, Städteplanung, Soziales. #Seeheimer",
1521385784578048004,antifadesaccord,"AFD NRW WAHLKAMPFABSCHLUSS CRASHEN

7. Mai 2020 – 10:00 Uhr
Hauptbahnhof Krefeld

#fckafd #noafd #noafdkr #kr0705 #ltwnrw22 #antifa https://t.co/0ROEv2g3VQ",1193240192057921536,"Antifaschistische Gruppe aus Krefeld.
https://t.co/cagloT7fvi","[{'indices': [82, 89], 'text': 'fckafd'}, {'indices': [90, 96], 'text': 'noafd'}, {'indices': [97, 105], 'text': 'noafdkr'}, {'indices': [106, 113], 'text': 'kr0705'}, {'indices': [114, 123], 'text': 'ltwnrw22'}, {'indices': [124, 131], 'text': 'antifa'}]"
1493135323056025602,anna_p_neumann,"Es heisst nicht: Einigkeit und Recht und Freiheitsverbote. Ziemlich based, diese Großfläche 💪 @fdp_nrw #vonhierausweiter",1021041111324819456,"Politisches Herz schlägt 💛 • Mitglied im LaVo der @fdp_nrw • Menschenrechte, Außen- und Bildungspolitik 🗽 • In der Freizeit: ⚽️🏀","[{'indices': [103, 120], 'text': 'vonhierausweiter'}]"
1498320946389823496,Wissegickel,@HendrikWuest Wie sich die Menschen doch von der Politik vera...n lassen! Irgendwo auf der Erde war immer Krieg und plötzlich ist es der Showstopper beim Karneval. Was für eine Farce!,1239578214948724736,"Boomer, Betr. Ausb., ehem. Bw Pilot, Hochsch.Reife im 2. Bildungsweg, regul. WiWi-Studium mit Abschl. Dipl.-Kfm., kritisch gegen alles, liberal (nicht FDP)",
1488792745250590724,BuirerFuerBuir,"Ratsmitgliedern sollte klar sein:
1. Tagebauplanung = wichtigste Zukunftsentscheidung der Region. Haltung ist gefragt, keine RWE-Treue.
2. Im Mai sind LTW = Tagebauplanung wird Wahlkampf-Thema, entscheidet mit über Zukunft @HendrikWuest @ThomasKutschaty @MonaNeubaur @a_pinkwart",991688353916612609,"Erhalt der Lebensqualität: Hambacher Wald, Alle Dörfer und Klima retten - Kohleausstieg be❤️t anpacken!",
1510558017632276486,Beate71398939,"@froggergr Ich hoffe sehr für #NRW das #dielinke mehr als 5 u die #FDP viel weniger als 5% erreichen. Dazu muss den Menschen aber erklärt werden, das soziale Gerechtigkeit kein Kommunismus ist #dielinke und Kapitalismus ohne soziale Gerechtigkeit u Umweltschutz kein Fortschritt ist #FDP",1275006758990368769,"FDP/CDU Klimakiller, Weltbevölkerung 1958 =2,9 Mrd. heute fast 8 Mrd.","[{'indices': [30, 34], 'text': 'NRW'}, {'indices': [39, 48], 'text': 'dielinke'}, {'indices': [66, 70], 'text': 'FDP'}, {'indices': [193, 202], 'text': 'dielinke'}, {'indices': [283, 287], 'text': 'FDP'}]"
1490640957276049411,30Morgengruss,"@stephanpalagan ""Die Ausländer und die Linken sind an allem schuld."" Und Reul ist deppert.",1339937332661809153,"Bin alt. Eine der letzten Altlinken. Für soziale Gerechtigkeit, für Völkerverständigung. Gegen Waffenlieferungen und Kriegstüchtigkeit. Für Friedenstüchtigkeit",
1506031221352108037,ATGBrokers,New post (Quarantäne nach Corona-Infekt: Nordrhein-westfälischer Ministerpräsident Wüst bleibt weiter in Israel) has been published on https://t.co/RaBjl5DDcP - https://t.co/Dp0L2wojGU,43948964,"ATGBrokers Group,
( Founder/Owner )

Breaking News from newspapers worldwide! 
News and Community from https://t.co/8oeJxysdAm. 
News and Celebrities from https://t.co/OOAXbkXKhZ",
1490980318442139648,tschoemitoe,"@ju_khatib Es ist nicht nur lieb, sondern zwingend erforderlich, weil es so ziemlich ALLES vernachlässigt wird, was zu diesem Vermögen geführt hat. Äpfel und Birnen...🙄 🤡 Aber um eine Neiddebatte in guter alter sozialistischer Tradition zu starten, reicht es allemal ✊",82202202,"born at 375PS😎; gesichert vulgärliberal; When government fears the people, there is liberty. When the people fear the government, there is tyranny.🗽",
1489063844798513155,DeTottel,"Statt für klimafreundliche Rahmenbedingungen in der Energieversorgung zu arbeiten, lobbyieren #CDU u. #SPD für #Erdgas von #Gazprom was die Ärmsten jetzt besonders hart trifft. Nun zahlt auch noch der Steuerzahler die russischen Gewinne.
#NordStream2 #energiewende
#ltwnrw",1092675535690452992,"Hier gibt es Neues zur #Klimakrise #Verkehrswende #Agrarwende  #Energiewende #Nachhaltigkeit #Finanzwende
Geb. bei 320 ppm CO2
Parteilich nicht gebunden.","[{'indices': [94, 98], 'text': 'CDU'}, {'indices': [102, 106], 'text': 'SPD'}, {'indices': [111, 118], 'text': 'Erdgas'}, {'indices': [123, 131], 'text': 'Gazprom'}, {'indices': [238, 250], 'text': 'NordStream2'}, {'indices': [251, 264], 'text': 'energiewende'}, {'indices': [265, 272], 'text': 'ltwnrw'}]"
1498026156771221506,Elon49943563,"@HendrikWuest 🤔Sind wir uns dann einig, dass Versammlungsverbote jeglicher Art sinnlos sind? https://t.co/nA0GDZLtdN",1349801489456361474,"Klima+Totalitarismus-Experte
Satire-Account (Disclaimer für totalitäre Regime)",
1497203202097307653,cwgpestizidfrei,"@ThomasKutschaty Interessant, dass mit Mitteilung, dass Putins und Lawrows u. a. Geld eingefroren wird, er plötzlich Gesprächsbereitschaft mit Lawrow verkündet. ABER OBACHT: NICHT IN MINSK BEI FREUND LUKASCHENKO! Gruß aus Nordhessen, Claudia.",3873572068,"PESTIZID-NERVENGIFT GEGNERIN, ÖKO-GEWISSENSCHAFTLERIN, HORTUSIANERIN, OHNE PARTEI- UND KIRCHEN-ZUGEHÖRIGKEIT, GEGEN RE/LI GEWALT UND EXTREMISTEN, ÖKOSOZIAL",
1489839893262082049,martinruff1,"@MonaNeubaur Ähem, ist ja alles recht und gut. Kommt dabei aber nicht das existentielle Thema #Klimaschutz  zu kurz? Die #ErneuerbareEnergien sind zwar super wichtig, wir brauchen aber auch ein mutige #Verkehrswende (= #Autokorrektur) und eine #Wärmewende. Deshalb @NicolinGabrysch wählen 🌱🍀",2750547545,"it's about having a good life. For everybody, also in the future.
Human rights, cycling, running.
P4f, s4f, Vorstand KlimalisteBW 🌱
@martinruff1.bsky.social","[{'indices': [94, 106], 'text': 'Klimaschutz'}, {'indices': [121, 141], 'text': 'ErneuerbareEnergien'}, {'indices': [201, 215], 'text': 'Verkehrswende'}, {'indices': [219, 233], 'text': 'Autokorrektur'}, {'indices': [244, 255], 'text': 'Wärmewende'}]"
1492642536313212930,KhalilHavanah,@berivan_aymaz viel Erfolg 🍀,1347977249727926274,"Kurdin aus Syrien, Sozialpädagogin, Frauenrechtlerin",
1506158065086775297,klimaschutzer,"@MonaNeubaur @schaeffer_nrw Sie sollten Frau Neubaur, was Verschwörungstheorien angeht, bei sich selbst anfangen:
1. Der Amokläufer von Hanau war kein Rechtsextremist.
2.Der Täter von Idar-Oberstein hatte keinen Kontakt zur Querdenken-Bewegung.",1375830584669405184,"Wer das Klima Zerstören will sollte täglich 0,86€ zahlen.
An mich.",
1516654279775461379,HerrLuehmann,"Bei aller berechtigten Kritik an der Russlandpolitik der SPD. Wie skrupellos (+inhaltlich blank + vergesslich bezüglich der eigenen Russlandpolitik) muss man eigentlich sein, um auf dem Rücken der Ukrainer:innen Wahlkampf zu machen in NRW, @CDU?",789536425,"🌻 Mitglied des niedersächsischen Landtages
✊ Sprecher f. Innenpolitik, Sport & Antifaschismus, Fraktion Bü90/Grüne
🏫 WK Göttingen/Münden, Ratsherr in Bovenden",
1524866027951210524,BerlinReporter,"Wie peinlich kann man maximal sein?
@nrwspd: „Ja!“ https://t.co/VHs9vwZmVc",19455550,"Fan der Sozialen Marktwirtschaft. Für mehr Freiheit. Geschäftsführer @insm. Hier privat. RTs are not endorsements. Falls ich Gefühle verletze, tut es mir leid.",
1498959147307606017,SerNeuschnee,"@ThomasKutschaty Was haben Sie am Konzept ""Frauen  Kinder, Alte und Kranke zuerst"" eigentlich nicht verstanden?",3302076610,Kämpfer für die Rettung vom Genitiv - Queerfeministischer Hobby-Ausdruckstänzer. Saumseliger Taugenichts und Tunichgut. Grillt Minutensteaks in 58 Sekunden.,
1516305090587545600,BornFree_66,"@ZDFheute Wenn Landespolitiker Waffenlieferungen über die Probleme im Land stellen, nachdem die Corona-Tour nicht mehr läuft, muss im Land ja so einiges schief laufen. Zum Glück sind bald Wahlen, und dann sieht es den Vorhersagen zufolge nicht mehr ganz so WÜST aus...",1456985189721284614,"Menschenrechte sind kein Privileg, sondern ein Anspruch, den jedermann hat! Sie zu missbrauchen, ist ein Angriff auf die Freiheit!",
1496471798967414790,JuttaPaulusRLP,"Tja, Schwarz-Gelb in #NRW hat Stabsstelle #Umwelt|kriminalität aufgelöst...jetzt fließen #PFAS weit über Grenzwert in den Rhein, und niemand ist zuständig, das zu stoppen??
https://t.co/pye96e9NqD
@jdoeschner",433766266,"EU Parl @GreensEFA #ScienceGoesPolitics. Kämpfe für Artenvielfalt, Klimaschutz, schadstofffreie Umwelt
@JuttaPaulus.bsky.social","[{'indices': [21, 25], 'text': 'NRW'}, {'indices': [42, 49], 'text': 'Umwelt'}, {'indices': [89, 94], 'text': 'PFAS'}]"
1493170127063465984,kaye259621,@RobertMertens16 @synapsenkitzler @ju_khatib @DieLinkeNRW Ach so? Die Linke ist schuld an 16 Jahre Merkelregierung?,1016297811896397824,Pour la solidarité internationale plutôt que la mondialisation néolibérale; lieber internationale Solidarität als neoliberale Globalisierung,
1524378396431687681,csumemes,"Clans für Kutschaty! ✊🏼

#wahlen #kanzler #deutschland #bayern #cdu #christlichsozialeunion #cducsu #spd #fdp #grüne #bündnis90diegrünen #afd #dielinke #Merz #FriedrichMerz #söder #MarkusSöder #scholz #OlafScholz #Lindner #ChristianLindner #Baerbock #Habeck #heimat #politik … https://t.co/VF1ftd90X7",1250373262040760321,konservativ | christlich-sozial | liberal | ökologisch #SuperSöder100,"[{'indices': [25, 32], 'text': 'wahlen'}, {'indices': [33, 41], 'text': 'kanzler'}, {'indices': [42, 54], 'text': 'deutschland'}, {'indices': [55, 62], 'text': 'bayern'}, {'indices': [63, 67], 'text': 'cdu'}, {'indices': [68, 91], 'text': 'christlichsozialeunion'}, {'indices': [92, 99], 'text': 'cducsu'}, {'indices': [100, 104], 'text': 'spd'}, {'indices': [105, 109], 'text': 'fdp'}, {'indices': [110, 116], 'text': 'grüne'}, {'indices': [117, 136], 'text': 'bündnis90diegrünen'}, {'indices': [137, 141], 'text': 'afd'}, {'indices': [142, 151], 'text': 'dielinke'}, {'indices': [152, 157], 'text': 'Merz'}, {'indices': [158, 172], 'text': 'FriedrichMerz'}, {'indices': [173, 179], 'text': 'söder'}, {'indices': [180, 192], 'text': 'MarkusSöder'}, {'indices': [193, 200], 'text': 'scholz'}, {'indices': [201, 212], 'text': 'OlafScholz'}, {'indices': [213, 221], 'text': 'Lindner'}, {'indices': [222, 239], 'text': 'ChristianLindner'}, {'indices': [240, 249], 'text': 'Baerbock'}, {'indices': [250, 257], 'text': 'Habeck'}, {'indices': [258, 265], 'text': 'heimat'}, {'indices': [266, 274], 'text': 'politik'}]"
