user_id,profile_text
841412635270762496,"mdb und #eu-politischer sprecher afd-bundestag 10/17-03/25; dipl.-ökonom, int. wirtschaft, bwl und (inter)nationale identitätspolitik; th köln, prof. a.d."
885446036507983872,"es twittert das pr-team der niederrheinischen #ihk. #gemeinsamunternehmen wir gutes für die #wirtschaft. 
impressum: https://t.co/tle3whr4yo"
895369738070708224,"offizieller twitter-account des ministeriums für #heimat, #kommunales, #bau und #digitalisierung #nrw. impressum: https://t.co/azipf06wac"
233476301,hier twittert deutschlands größter sozialverband zu #rente #behinderung #armut #pflege #gesundheit #sozialrecht ... impressum: https://t.co/0j3a4ibpcj
1314290742366531584,"bunte, parteipolitisch neutrale gruppe von menschen für sichere bildung.#sicherebildungjetzt ist teil vom #teamsicherebildung"
252952532,hier postet das #socialmedia-team des bundesministerium/s für verkehr. bitte achtet unsere https://t.co/yff2haj30d
801908038554755072,#socialmedia #community #nordrheinwestfalen • #smcnrw #nrw
1078771118104825856,🎓int'l politics & law @unibw_m + @ifhv_bochum • board member @dgvn_de · @wiis • ex @swp_intsecurity + @lselaw • #ai4def🔥
3000571571,sporadisch unterwegs in der hölle auf erden: twitter #sport #wirtschaft #politik #klimawandel #energiewende
2839887003,hier twittert die pressestelle der aok rheinland/hamburg news und kommentare zu #gesundheit und #gesundheitspolitik. impressum/datenschutz: https://t.co/kuxfiuyxs6
78584959,"redakteur bei siegener zeitung - hier privat und beruflich unterwegs, https://t.co/ohnhdnuwu0 #effzeh"
94649489,"nachrichten am besten über info@tollerunterricht.com 📩 bin eher bei instagram unter @ toller_unterricht anzutreffen, hier nur noch „visitenkarte“ #twlz"
7526362,"scientist, #nocovid, bfn, kaitousentai,
diepartei, vice antoinette, 30+, twisted wonderland"
1054746854695600128,"stv. parteichef @cdu köln, konservativ📍#köln & marburg, #sge"
2362471854,nordstadt selber machen! #dortmund
485659996,"gegen rechte strukturen aller art - nicht nur in #münster.
keinen meter den nazis!"
816608452890001408,"uni zürich master of law
autorin, seit 2010 male ich.
#eumussweg: mein gegenvorschlag, link zum bestellen:"
1296132220369932288,"#teamsicherebildung für infektionsschutz in kitas, schulen, unis, bildungseinrichtungen #covidisnotover #longcovid #präventionstattreinfektion #davosstandard"
980382727135473664,"sinn für die zwischentöne des lebens #homopoliticus 
 #civilsociety  #inklusion  #gerechtigkeit"
1017352831962107905,"kongess - #neuland – creating the digital & sustainable future together
• 27. - 28. juni 2023 • aachen | #createthefuturetogether"
