user_id,profile_text
756569436384026625,"macht was in datenschutz, medienpädagogik und digitalisierung. mag sarkasmus & ironie. #slavaukraini #noafd #nobsw #noracism #nonazis #noputin #notrump #notroll"
967261187338592256,"he/him | #klimavor8 | software engineer, author | #noafd | #leaveitintheground | #klimakrise | #climatecrisis | #100re | born at 318.99 ppm"
877968869138329601,#bidenharris #teamlauterbach #teamdrosten #schützlich ❤️#diemaskebleibtauf 😷 #stoptrump #fbr 🌊💙#noafd #fcknzs #keanureeves #itmovie 🎈 #standwithukraine 🇺🇦
1353170839362007041,#afdrausausdenparlamenten - keine stimme der #afd 🇩🇪 zukunft sichern! lebe in #brandenburg und bin für #afdverbotsofort - #noafd! #wirsindmehr #fcknzs!
1260482349881573377,"liberaler alter, wenig ""toxischer"" und gar nicht woker weißer mann: israelfreund und totalitarismusfeind, #noafd #nodielinke"
788436308339417088,"#tarifvertrag #uniklinik #krankenhaus #icu #wirsindmehr #gewerkschaft #fcknzs
mediator"
4794903482,"🍓🥝🍋

 #teamwissenschaft"
1367766426480746498,"nachhaltigkeit und gerechtigkeit sollten doch werte sein, auf die wir uns alle einigen können, oder? #climatejustice"
1072187272815149057,"#fridaysforfuture ist teil der globalen klimagerechtigkeitsbewegung & kämpft für die einhaltung der 1,5-grad-grenze. schließt euch uns auf unserer website an!"
726807349827125248,"zuhause in der kommunalpolitik, cdu/ cda/dpolg/personalrat/sbv.   like/ retweet/ follow heißt nicht autom. zustimmung. privat hier. #noafd #nolinke #nato"
1332410763504472073,beisitzerin #spdfrechen #asfrheinerftkreis #asfmittelrhein
249620286,"(auch bei @earthfriend21@sueden.social)  ""gegen unsere lebendigkeit seid ihr machtlos"" 
 #noafd #wirsindmehr #ggultras  gern vernetzt💞 #reconquistainternet"
973597518,#spd bundestagsabgeordneter für #karlsruhe. stellvertretender vorsitzender spd baden-württemberg. #zukunftvonhier
2574184782,@armingips1.bsky.social  @armingips@det.social  #fckafd #wirsindmehr #standwithukraine #habeck4kanzler #teamhabeck
1271449780447858691,"errare humanum est, und ich zähle für 10 menschen.

folge auf eigenes risiko

alles satire!!11

#noafd"
868421295310032896,"#wirsindmehr @linksfraktion @dietmarbartsch @janine_wissler
https://t.co/q40jbkcixg
#klimagerechtigkeit  #dielinke #bundestagswahl #linke"
1353694034250895360,"🌻#klimaschutzjetzt
#diemaskebleibt #lasstfaktensprechen
noafd usw...
#wirsindmehr
#afdverbotjetzt
#habeck4kanzler
#miteinander
#gemeinsam
#teamhabeck"
1109882553585094657,"🌻 mastodon: @bachhausen@nrw.social
bluesky: @klausbachhausen.bsky.social
#haltungzeigen #ichbinhier #wirsindmehr #nazisraus #fcknzs 🌻"
1542862164,* #noafd * #standwithukraine* #effzeh * #twlz * #foreverpunk * #standwithisrael * #niewiederistjetzt
1326412389076635652,influencender fakten-faker #noafd #noterrorism #noextremism #nofascism #nofaktenchecker #nohate #nodiscrimination #glaubewenig #hinterfragealles #denkeselbst
75222479,born 322 ppm. earthling of european origin. #climatechange #nachhaltigkeit #ai #economist #cyclist #europeunited #science. personal views 🇩🇪🇸🇪🇬🇧🇳🇴
762265140,"take the bus! prenez le bus! 
mother of three, grandma of one. ❤️
mein herz schlägt links. 
kampfeslustig. pirat. 
#fckafd
#wirsindmehr"
971387358884106240,"💚🌻#teamhabeck💚🌻
@realbavarian@bsky.social (bald evtl. mehr dort als hier)
#teamwissenschaft
profile pic: https://t.co/3vhccjpmqb"
752568044560478208,jowhannes@mastodon.online  pessimistischer optimist. fleissiger faulpelz. isst mit dem auge. #noafdp #lowcovid be aware of #mecfs
1414293681838907395,stolzer europäer mit portugiesischen wurzeln in der #spd und der #jef. freundeskreis #seeheim
1353031689568706566,"medizin, psychologie, hörspielsprecherin europäischer hörbuchpreis 1992: ""die lange weile der briefe danach"" #istandwithisrael #istandwithukraine"
1498990988940959748,"💉 💚 🧶🌻 #teamhabeck, sozial-grün
ab dem 24.02. im 🦋ella-nadelfee@bsky.social

pflegende angehörige m. humor, ausgewanderte oberbayerin"
1149310062596427776,#parentsforfuture pb sind bündnispartner von #paderbornforfuture & unterstützen fridaysforfuture pb 🌍 macht mit 💚
2647419713,"minden, gwd, bvb, detroit lions, lokalpolitisch interessiert, autist, accounts: @diagnosenormal & @onepridede, #fcknzs"
1450051776032485381,#covidisnotover. #noafd. 💚 #teamgrün 💚
1497949077073448976,"#standingwithukraine #fckptn #noafd
gegen nazis, putin-freunde, corona-/klimaleugner, andere extremisten, gerd schröder und radikale veganer."
1081285373559492609,"zahlen- und paragraphenjongleur, #teamwissenschaft, #covidcautious 😷, immer noch #teamkontrollgruppe, pro #cleanair und #prävention"
496084304,#politik #wirsindmehr #standwithukraine #demokratie
1214217324686798848,"das leben des sinns.

ohne nazis wäre die welt menschlicher. #arschkrampenfrontdeutschland #wirsindmehr #fckafd"
777522151654055936,stolze mecklenburgerin mit faible für sachsen! #christianrefugeeswelcome #istandwithisrael #foreignerswelcome
1114635121292972032,"ex-thüringer. 
#mehrplatzfürsrad #criticalmass 🚲, #antifaschistischekirchen"
30212383,expressed views are mine. #noafd
15891726,#fckafd #fcknzs #wirsindmehr 🇩🇪 🇪🇺 🇺🇦
1038018065328467968,"🇺🇦🇮🇱💚 | bw | dad von 3 | antifa | germanistik, powi | drums: deaf proof, desert tree house, brocken, loa ride | #teamrobert #habeck4kanzler"
48033200,"♿️pensioner,anti-corruption
the glory and freedom of
ukraine have not yet died!
crush agressor putin! jail trump!
#noafd
schtsche ne wmerla ukrajina! 🇺🇦"
2845441415,"passionate about learning! teamleitung norddeutschland& nrw@cornelsen,#fobi23, plays 🎸&sings not great, but loud! ⚒&@hsv #noafd - linksgrün 🌻 -views my own"
1133609492124512256,"wissenschaft funktioniert, #science #infosec ; desinformation bekämpfen; lügen abstrafen; lobby und querbots abschaffen ; pronouns: any"
1254177370036207618,#teamhabeck 💚 #gruenwaehlen 💚   born @ 336.66 ppm
1359796402394714112,"voll verantwortlich.

#covidisnotover #maskup #klimakollaps #veganize #alletassen & #noafd"
1284224318,"#globaleerhitzung: zeitzuhandeln = #zeitfürgrün
#teamhabeck
#fridaysforfuture
#ukrainekrieg

#brettspiele
#schwallhalla-worträtsel
#lexiston: klimaneutralisator"
3322796338,"fotografie, it&tk, ein bisschen social-media, kommunale politik für die bürger meiner heimatstadt, cdu, #standwithukraine & nafo
@johannesgoette.bsky.social"
2856860951,"kleine frau. bissig.
#fcknzs
#fckafd"
1437121828917493763,erzgebirgische berlinerin mit hang zur selbstironie #fckafd #stabilbleiben #fcknzs der rechtschreibung mächtig aber oft sind die dicken finger schneller 🤷🏻‍♀️
341976500,"überzeugter demokrat. pro wohlstandserhalt.  klima-,umweltschutz sind essentiell. gegen rassismus - #wirsindmehr #славаукраїні #nafo fella olivgrünversifft 🥰"
1183835702,#fckafd
1495747773756547077,"nerd, aktivist, it-sicherheitsberater. trotzdem optimist.

🏳️‍🌈🇪🇺

#fckafd #fcknzs

(he/him)"
1326780690,"#weedmob
#medizinalcannabis
#entkriminalisierungsofort
#teamlegalisierung
#wirsindmehr"
381177435,"leidenschaftlicher programmierer, leidensfähiger liberaler, kontrolleur bei @loadev & basis in der @fdpffm #noafd ✳️ community frankfurt 🌇 ki-fotos mit (*)"
1299334364145348608,"die dummheit ist die sonderbarste aller krankheiten. der kranke leidet niemals unter ihr. aber alle anderen leiden.
   paul-henri spaak
#wirsindmehr"
493423964,gegen bullshit! missbee@troet.cafe ★ missi3ee bsy  #davosstandard #cleanair #taxtherich #transrightsarehumanrights 🍋
1354419742245855235,"hamburger, demokrat.streitbarer geist,mit sozialem gewissen u engagement genussmensch,#hsv
im unruhestand
#noafd, mein name ist rainer
#seieinmensch"
1441779516641202184,#wirsindmehr
2499287342,european citizen #standwithukraine #standwithgeorgia
1318226591147839489,"@mandala.bsky.social
#habeck4kanzler
#teamkinderschutz 
#davosstandard in allen schulen #luftfilterfüralleklassenräume #kinderdurchseuchungstoppensofort"
1001862606116786177,"antifaschistische gruppe aus dortmund                  		
#nonazisdo"
1230116568736174081,personalmarketeer. medieninteressiert. mutter. pro kinderrechte. bildung. chancen. #noafd #keinegewalt #priofürkids
14921554,bekämpfung der klimakrise mit cleantech. macher bei cleanthinking & berater #teamhabeck   leipzig & pepsi & sge #noafd
1341396511150751745,#nocovid #impfenschützt #noafd klimawandel ist die größte herausforderung unserer zeit. #teamrobert @ https://t.co/irhhnlsxua
17808184,moin! hier twittern landtagsfraktion (f) und partei (p) #spdsh #besseristdas
481428317,"bundestagsabgeordneter für bochum, dortmund & herne | menschenrechtspolitischer sprecher @gruenebundestag  | kämpft für #taxtherich im finanzausschuss"
380261655,kreisvorsitzender @europaunionde | stv. kreisvorsitzender @spdde tuttlingen | hat für deutschland und europa kandidiert | #cybersecurity #politik #familie #spd
1138501420829806596,"#noafd

ich bin ein kind des ruhrgebiets. da antwortet man auf die frage nach der nationalität schalke, dortmund oder bochum

schulsozialarbeit berufskolleg"
1488448800674963462,"antitotalitarist, verfassungspatriot #noafd #nobsw🇩🇪🇪🇺🇺🇦"
1230496191072362496,"mit bürger:innenräten für demokratie, nachhaltigkeit und zusammenhalt. #klimamitbestimmung"
78015380,#fckafd #niemehrcducsu
1290652703564206083,"sozial & konservative

mag: wissenschaften, politik und rationalität
mag nicht: leerdenker & extremisten jeder art

#teamwissenschaft @hosenmaus.bsky.social"
4880781801,*320 ppm #energiewende #atoms4war #füreineuropaohneatomkraft #kohleausstieg #klimakrise #atomausfall #atoms4war #atomkraft #atomausstieg.
1454052744797564932,"it-management & informationssicherheit
#zertifizierterhobbymeteorologe
#unwetterspezialist
#klimarealist"
2786633088,"#wirsinddiebrandmauer
🇪🇺 🇩🇪 #wirsindmehr 🇩🇪 🇪🇺 
- hetero - sapiosexuell -
si vis pacem para bellum
threema-id: y4aexkhn
likes can be bookmarks"
2429358479,"ruhig, aber nicht langweilig | im herzen schwarz 🤘🏻, aber niemals braun!! #noafd | #fckafd | #nonazis | kitawahnsinn |"
610138368,jüdische gemeinde zu berlin beauftragter gegen antisemitismus 🎗️✡️ #gegenjedenantisemitismus #weremember #noafd @sigmountkoenigsberg@dju.social
1268145263534919681,#nocovid #leavenoonebehind #actogether #noafd #klimakrise privat/private #green
1315709637413474306,"infos rund um #fridaysforfuture in bad nenndorf & zur #klimakrise|
founded 411.11 ppm 
📧 badnenndorf@fridaysforfuture.is
@fff_badnenndorf@climatejustice.social"
1038494758988132358,"wenn alles vergeht, die familie bleibt.
#noafd gegen diskriminierung, rechts, rassismus.

#klimaschutz weil wir es den kindern schuldig sind!"
1326598171544457223,#fckafd//// keine handbreit bekommen hetzer platz bei mir!und spart euch eure drohungen ich habe keine angst! #fdpmachtkrak
1149975728894689280,"born at 339ppm,vegan 🌱, plant photovoltaikanlagen, 100% erneuerbare energien 
⚡@robertboni.bsky.social ⚡#fcknzs #fckafd #niemehrcdu
hier privat"
38907137,antifascist group from münster. trying to resist the increasing move to the right. fighting nazis. working for social change. #antifa #makeracistsafraidagain
26065224,all creatures welcome | #fckafd
1238546580220915720,https://t.co/2ahltsnvar ; koeln@ogrb.de ; #fcknzs #fckafd
1443463303058104321,"engineer. bicyclist. human.
#verkehrswende #energiewende #noplanetb #veggie #mdrza #fahrradalltag #autokorrektur #radratte #pv #natur
 @kwicgreen@ruhr.social"
3314878133,"um als radfahrer wahrgenommen zu werden, müssten wir laut werden. nicht leuchten. 
#wahnweste #verkehrswende #visionzero"
1497573574923718660,"woman - adult human female, mother & migration background. lgb ally, against misogyny, anti-semitism #noselfid #frauensagennein #noafd #standwithisrael🇮🇱"
1236240976739553280,#teamwissenschaft #teamkinderschutz #sicherebildung #leisewirdsichtbar #lowcovid #longcovid #wirwerdenlaut #unterhaken2022 @tinaxentina@mastodon.social
1137773957115985921,wahrheitsliebend und direkt | don't feed my troll! 🤪 | #fckafd | #cannabis #legalizeit | https://t.co/b7osw6z8hg | https://t.co/fdsvkvkanz
1334516960273575942,#noafd antifaschist … hier privat on tour…
402214396,bag betrieb & gewerkschaft | #weltderarbeit | vorstandsbüro #dielinke im bundestag | im ❤️ für immer br-vorsitzender | 🦋https://t.co/wya3mphlo0 ✊🚩
68227606,#standwithukraine #standwithisrael             #liberalemitte
1086335890186752002,"dortmunder schüler*innen, studierende und unterstützende demonstrieren im rahmen von #fridaysforfuture für eine zukunftsfähige klimapolitik."
62572915,"chatkontrolle stoppen 

#piraten

#nazisraus #fckptn"
287288846,"gemeinsam gegen hass und hetze! sozialdemokratin🌹
#fairerumgangmiteinander #wirsindmehr #stopwar 🕊🇺🇦
@individuell@mastodon.social @individuella.bsky.social"
408695879,landtagsabgeordnete für duisburg 😍 / sprecherin @grueneduisburg #blacklivesmatter. she/her.
1093510883567915008,wir kämpfen für #klimagerechtigkeit weltweit. hier twittert die ortsgruppe köln der vertretenen #fridaysforfuture bewegung.
895649556649607168,"eitler lebemann & rechtsanwalt(famr (fachanwalt), strafrecht)

mitglied @bvb alumnus @unibt
ex @team_luftwaffe #arbeiterkind #noafd

cowboy at heart🤠 #liberal"
742792553146286081,"#kempershof - vom dr. rer. nat. zur ba...danach zur 2.schicht mit kindern, kühen, hühnern & hof🐵☠️🧬🧫🗄🗂💻👨‍👩‍👧‍👧🐮🐓🚜🔝 - #noafd #teamglobukalypse"
1305754813414739969,"antifaschistischer demokratischer kundendienst
#insatiraveritas #teamwissenschaft #memecreator
trolle werden geblockt - backup: @gedankengruetze"
1034390050786738176,"faschisten, querdenker u. ähnliches pack haben hier nichts zu suchen! gewerkschafter, für den erhalt unserer demokratie und unserer umwelt! #wirsindmehr"
1179061261914574851,bundesarbeitsgemeinschaft #klimagerechtigkeit in und bei @dielinke. weil die dinge von allein nicht besser werden. #systemchangenotclimatechange
266507115,"bin in den blauen himmel umgezogen:  https://t.co/d9wwyvpoau 
journalist in rente, der unter pseudonym postet. 
#wirsindmehr❣️#fckafd"
1322119056527400965,natur(wissenschafts)- und literaturfreundin; #wirsindmehr;
709995926912421888,"das leben? herrlich! demut & dankbarkeit, 🙏 ברוך חשם. #themännlein #dackelliebe #freiheitstattsozialismus #noantifa #noafd #nobds #noappeasement 💙🇮🇱💙🎗🇺🇦"
1347924328994795526,"wer immer noch fdp u union wählt, hat nix verstanden!
sozial, realistisch,  pflege
#noafd,#bsw schwurbler u ruzbot werden geblockt ohne ansage!"
1324057126105423872,"aus überzeugung #teamgrün 💚 #teamhabeck 💚

🖤❤️ 
#fcknzs #niewiederistjetzt"
1468947347690377222,"💉💉💉💉💉! 1x genesen!
der original #wichswichtel schreck!
es kann nur einen geben, das original❗📯✡✝️
#wirsindmehr #fcknzs #afdverbotsofort
#niewiederistjetzt"
709493693003272192,"bin trotzdem sauber, keine sorge!
#fcknzs
#fckptn"
1201501204267884545,"häkelnde pfk im #pflexit, mag rock 🤘 mama der #rockkitties @tracyundtina, @oechermeeples, #noafd #nocovidiots, das herz schlägt links, #proimpfung"
1231131713864183809,"ich bin so weit links, dass die rechten glauben, ich falle gleich von der scheibe, die sie erde nennen. #ehrlich  #gerecht #sozial"
2377228105,"autor, speaker, co-founder @baumentscheid @verkehrswesen_ @klimaunion @_germanzero @ccitiesorg @radentscheid #spindoctor #klima- #verkehr-lobbyist seit 1991."
881814005358243845,"kanal des ministeriums für umwelt, naturschutz und verkehr des landes nrw für die themen #umwelt und #naturschutz. infos zum thema mobilität 👉 @verkehrnrw."
1197974377687588864,"fights for #climatejustice, alleinerziehende mutter von einem kind mit herausforderungen, radfahrerin🚵🏼‍♀️ #autofrei aus überzeugung 💚 #vegan 🌱 ee ☀️ #cr41w"
96431121,student. vegan. #science #education #computerscience #mathematics #nutrition #privacy #security #ethics 💉 💉 💉 💉 @snex@chaos.social
384895210,"climate and animal rights activist ||  #vegan for the animals ||
born at 355.44 ppm, father of one (born
at 413.93 ppm)."
948243130733735936,"kinder haben recht(e)
rentnerin #grüne
rückgrat muss man haben. #fcknazis #demokratie #lmpfenschützt
 #buntstattbraun 
@sabine-bsky-social.bsky.social"
1096766566279073792,"aktivist*innen - eltern, freunde und engagierte menschen
🦣 @parents4future@climatejustice.global 🟦 @parentsforfuture.de #endfossilfuels #climatecrisis"
1507451118439305237,"juristin, mutter, engagierte demokratin, #noafd, #nohatespeech, #miteinander, #kinderzuerst, privat unterwegs, lobbyistin für kinder, kandidatin kommunalwahl"
1063715479,#teamverwaltungsresopal #teamglobukalypse #lawsome
1317169815455518720,unwissenheit auszuhalten ist trumpf. gegen verschwörungsideologien. #fckafd
1092724248261611520,wir sind die duisburger ortsgruppe von #fridaysforfuture. #climatecrisis #climatejustice
